field,pressure_id,contract_number,build_id,build_label,samples,wins,win_rate,avg_dps,avg_required_dps,avg_required_dps_gap,avg_damage_gap,avg_blocked_damage,avg_absorbed_damage,avg_crit_negated_damage,avg_dodges,avg_cleanses,avg_interrupts,avg_stun_seconds
mechanic_ids,slow,27,assassin,Assassin,39,0,0.0,22.2164,26230.837,-26208.6206,-551397.4615,0.0,0.0,0.0,0.0,4.1538,3.3333,0.0
mechanic_ids,cleanse_threshold,27,assassin,Assassin,39,0,0.0,22.2164,26230.837,-26208.6206,-551397.4615,0.0,0.0,0.0,0.0,4.1538,3.3333,0.0
mechanic_ids,cleanse_threshold,27,shadow,Shadow,39,0,0.0,25.2159,26230.837,-26205.621,-551264.359,0.0,0.0,0.0,0.0,6.4359,0.0,0.0
mechanic_ids,slow,27,shadow,Shadow,39,0,0.0,25.2159,26230.837,-26205.621,-551264.359,0.0,0.0,0.0,0.0,6.4359,0.0,0.0
mechanic_ids,crit_negation,26,thief,Thief,21,0,0.0,8.3249,25533.5539,-25525.229,-341362.381,454.8356,0.0,155.2273,0.0,0.0,0.0,0.0
mechanic_ids,armor,26,thief,Thief,21,0,0.0,8.3249,25533.5539,-25525.229,-341362.381,454.8356,0.0,155.2273,0.0,0.0,0.0,0.0
mechanic_ids,block,26,thief,Thief,21,0,0.0,8.3249,25533.5539,-25525.229,-341362.381,454.8356,0.0,155.2273,0.0,0.0,0.0,0.0
mechanic_ids,block,26,blade_dancer,Blade Dancer,21,0,0.0,14.6486,25533.5539,-25518.9053,-341089.1905,679.8537,0.0,223.7217,0.0,0.0,0.0,0.0
mechanic_ids,armor,26,blade_dancer,Blade Dancer,21,0,0.0,14.6486,25533.5539,-25518.9053,-341089.1905,679.8537,0.0,223.7217,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,26,blade_dancer,Blade Dancer,21,0,0.0,14.6486,25533.5539,-25518.9053,-341089.1905,679.8537,0.0,223.7217,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,26,shadow,Shadow,21,0,0.0,16.963,25533.5539,-25516.5909,-340997.9048,388.5379,0.0,155.0437,0.0,0.0,0.0,0.0
mechanic_ids,armor,26,shadow,Shadow,21,0,0.0,16.963,25533.5539,-25516.5909,-340997.9048,388.5379,0.0,155.0437,0.0,0.0,0.0,0.0
mechanic_ids,block,26,shadow,Shadow,21,0,0.0,16.963,25533.5539,-25516.5909,-340997.9048,388.5379,0.0,155.0437,0.0,0.0,0.0,0.0
mechanic_ids,block,26,assassin,Assassin,21,0,0.0,38.9124,25533.5539,-25494.6415,-340085.8571,243.4142,0.0,88.6652,0.0,0.0,0.0,0.0
mechanic_ids,armor,26,assassin,Assassin,21,0,0.0,38.9124,25533.5539,-25494.6415,-340085.8571,243.4142,0.0,88.6652,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,26,assassin,Assassin,21,0,0.0,38.9124,25533.5539,-25494.6415,-340085.8571,243.4142,0.0,88.6652,0.0,0.0,0.0,0.0
mechanic_ids,absorb,26,assassin,Assassin,19,0,0.0,21.9608,25120.8555,-25098.8947,-581937.8947,0.0,388.3179,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,26,shadow,Shadow,19,0,0.0,33.2462,25120.8555,-25087.6094,-581385.4737,0.0,202.4716,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,26,blade_dancer,Blade Dancer,19,0,0.0,39.4515,25120.8555,-25081.404,-581091.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,26,thief,Thief,19,0,0.0,40.0305,25120.8555,-25080.825,-581084.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,suppress,26,assassin,Assassin,32,0,0.0,21.3697,23797.1789,-23775.8092,-528960.4063,0.0,230.5638,0.0,0.0,2.4063,0.0,0.0
mechanic_ids,poison_resistance,26,assassin,Assassin,32,0,0.0,21.3697,23797.1789,-23775.8092,-528960.4063,0.0,230.5638,0.0,0.0,2.4063,0.0,0.0
mechanic_ids,poison_resistance,26,shadow,Shadow,32,0,0.0,30.1594,23797.1789,-23767.0195,-528539.4688,0.0,120.2175,0.0,0.0,3.0938,0.0,0.0
mechanic_ids,suppress,26,shadow,Shadow,32,0,0.0,30.1594,23797.1789,-23767.0195,-528539.4688,0.0,120.2175,0.0,0.0,3.0938,0.0,0.0
mechanic_ids,suppress,26,blade_dancer,Blade Dancer,32,0,0.0,32.7659,23797.1789,-23764.4131,-528412.625,0.0,0.0,0.0,0.0,5.4063,0.0,0.0
mechanic_ids,poison_resistance,26,blade_dancer,Blade Dancer,32,0,0.0,32.7659,23797.1789,-23764.4131,-528412.625,0.0,0.0,0.0,0.0,5.4063,0.0,0.0
mechanic_ids,poison_resistance,26,thief,Thief,32,0,0.0,36.9061,23797.1789,-23760.2729,-528240.875,0.0,0.0,0.0,0.0,3.625,0.0,0.0
mechanic_ids,suppress,26,thief,Thief,32,0,0.0,36.9061,23797.1789,-23760.2729,-528240.875,0.0,0.0,0.0,0.0,3.625,0.0,0.0
mechanic_ids,cleanse_threshold,26,thief,Thief,40,0,0.0,17.3448,21738.3909,-21721.0461,-477131.225,0.0,0.0,0.0,0.0,4.425,10.675,0.0
mechanic_ids,slow,26,thief,Thief,40,0,0.0,17.3448,21738.3909,-21721.0461,-477131.225,0.0,0.0,0.0,0.0,4.425,10.675,0.0
mechanic_ids,cleanse_threshold,26,blade_dancer,Blade Dancer,40,0,0.0,20.031,21738.3909,-21718.3599,-477007.2,0.0,0.0,0.0,0.0,11.2,0.0,0.0
mechanic_ids,slow,26,blade_dancer,Blade Dancer,40,0,0.0,20.031,21738.3909,-21718.3599,-477007.2,0.0,0.0,0.0,0.0,11.2,0.0,0.0
mechanic_ids,cleanse_threshold,26,assassin,Assassin,40,0,0.0,21.746,21738.3909,-21716.6449,-476940.125,0.0,0.0,0.0,0.0,3.65,4.925,0.0
mechanic_ids,slow,26,assassin,Assassin,40,0,0.0,21.746,21738.3909,-21716.6449,-476940.125,0.0,0.0,0.0,0.0,3.65,4.925,0.0
mechanic_ids,slow,26,shadow,Shadow,40,0,0.0,25.5403,21738.3909,-21712.8507,-476765.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0
mechanic_ids,cleanse_threshold,26,shadow,Shadow,40,0,0.0,25.5403,21738.3909,-21712.8507,-476765.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0
mechanic_ids,stun_duration_ms,26,thief,Thief,27,0,0.0,10.1251,21678.5988,-21668.4737,-489708.8519,0.0,0.0,0.0,0.0,2.2593,15.8148,0.0
mechanic_ids,interrupt_skip_count,26,thief,Thief,27,0,0.0,10.1251,21678.5988,-21668.4737,-489708.8519,0.0,0.0,0.0,0.0,2.2593,15.8148,0.0
mechanic_ids,stun_duration_ms,26,blade_dancer,Blade Dancer,27,0,0.0,18.6041,21678.5988,-21659.9946,-489326.9259,0.0,0.0,0.0,0.0,10.1852,0.0,0.0
mechanic_ids,interrupt_skip_count,26,blade_dancer,Blade Dancer,27,0,0.0,18.6041,21678.5988,-21659.9946,-489326.9259,0.0,0.0,0.0,0.0,10.1852,0.0,0.0
mechanic_ids,stun_duration_ms,26,assassin,Assassin,27,0,0.0,22.3431,21678.5988,-21656.2556,-489173.7778,0.0,0.0,0.0,0.0,2.5556,7.2963,0.0
mechanic_ids,interrupt_skip_count,26,assassin,Assassin,27,0,0.0,22.3431,21678.5988,-21656.2556,-489173.7778,0.0,0.0,0.0,0.0,2.5556,7.2963,0.0
mechanic_ids,interrupt_skip_count,26,shadow,Shadow,27,0,0.0,25.4884,21678.5988,-21653.1104,-489024.4815,0.0,0.0,0.0,0.0,5.8148,0.0,0.0
mechanic_ids,stun_duration_ms,26,shadow,Shadow,27,0,0.0,25.4884,21678.5988,-21653.1104,-489024.4815,0.0,0.0,0.0,0.0,5.8148,0.0,0.0
mechanic_ids,crit_negation,25,thief,Thief,19,0,0.0,9.5334,20948.0431,-20938.5097,-322366.2632,474.9625,0.0,179.5033,0.0,0.0,0.0,0.0
mechanic_ids,armor,25,thief,Thief,19,0,0.0,9.5334,20948.0431,-20938.5097,-322366.2632,474.9625,0.0,179.5033,0.0,0.0,0.0,0.0
mechanic_ids,block,25,thief,Thief,19,0,0.0,9.5334,20948.0431,-20938.5097,-322366.2632,474.9625,0.0,179.5033,0.0,0.0,0.0,0.0
mechanic_ids,block,25,blade_dancer,Blade Dancer,19,0,0.0,16.5837,20948.0431,-20931.4593,-322021.9474,696.6868,0.0,233.6854,0.0,0.0,0.0,0.0
mechanic_ids,armor,25,blade_dancer,Blade Dancer,19,0,0.0,16.5837,20948.0431,-20931.4593,-322021.9474,696.6868,0.0,233.6854,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,25,blade_dancer,Blade Dancer,19,0,0.0,16.5837,20948.0431,-20931.4593,-322021.9474,696.6868,0.0,233.6854,0.0,0.0,0.0,0.0
mechanic_ids,block,25,shadow,Shadow,19,0,0.0,18.0267,20948.0431,-20930.0163,-321960.3158,406.0048,0.0,173.0835,0.0,0.0,0.0,0.0
mechanic_ids,armor,25,shadow,Shadow,19,0,0.0,18.0267,20948.0431,-20930.0163,-321960.3158,406.0048,0.0,173.0835,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,25,shadow,Shadow,19,0,0.0,18.0267,20948.0431,-20930.0163,-321960.3158,406.0048,0.0,173.0835,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,25,assassin,Assassin,19,0,0.0,39.4335,20948.0431,-20908.6095,-320957.0526,254.721,0.0,99.8605,0.0,0.0,0.0,0.0
mechanic_ids,armor,25,assassin,Assassin,19,0,0.0,39.4335,20948.0431,-20908.6095,-320957.0526,254.721,0.0,99.8605,0.0,0.0,0.0,0.0
mechanic_ids,block,25,assassin,Assassin,19,0,0.0,39.4335,20948.0431,-20908.6095,-320957.0526,254.721,0.0,99.8605,0.0,0.0,0.0,0.0
mechanic_ids,absorb,25,assassin,Assassin,19,0,0.0,22.2561,20452.8488,-20430.5927,-468228.1579,0.0,387.0469,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,25,shadow,Shadow,19,0,0.0,33.7191,20452.8488,-20419.1297,-467701.2632,0.0,218.1332,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,25,blade_dancer,Blade Dancer,19,0,0.0,39.3461,20452.8488,-20413.5027,-467458.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,25,thief,Thief,19,0,0.0,39.3886,20452.8488,-20413.4601,-467449.8947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,poison_resistance,25,assassin,Assassin,38,0,0.0,22.5943,19117.3627,-19094.7684,-424320.8158,0.0,193.5235,0.0,0.0,2.8421,0.0,0.0
mechanic_ids,suppress,25,assassin,Assassin,38,0,0.0,22.5943,19117.3627,-19094.7684,-424320.8158,0.0,193.5235,0.0,0.0,2.8421,0.0,0.0
mechanic_ids,suppress,25,shadow,Shadow,38,0,0.0,29.6156,19117.3627,-19087.7471,-423998.4211,0.0,109.0666,0.0,0.0,3.7105,0.0,0.0
mechanic_ids,poison_resistance,25,shadow,Shadow,38,0,0.0,29.6156,19117.3627,-19087.7471,-423998.4211,0.0,109.0666,0.0,0.0,3.7105,0.0,0.0
mechanic_ids,poison_resistance,25,blade_dancer,Blade Dancer,38,0,0.0,30.8406,19117.3627,-19086.5221,-423955.8158,0.0,0.0,0.0,0.0,6.5526,0.0,0.0
mechanic_ids,suppress,25,blade_dancer,Blade Dancer,38,0,0.0,30.8406,19117.3627,-19086.5221,-423955.8158,0.0,0.0,0.0,0.0,6.5526,0.0,0.0
mechanic_ids,suppress,25,thief,Thief,38,0,0.0,35.6632,19117.3627,-19081.6995,-423730.2632,0.0,0.0,0.0,0.0,4.2895,0.0,0.0
mechanic_ids,poison_resistance,25,thief,Thief,38,0,0.0,35.6632,19117.3627,-19081.6995,-423730.2632,0.0,0.0,0.0,0.0,4.2895,0.0,0.0
mechanic_ids,stun_duration_ms,25,thief,Thief,23,0,0.0,10.8381,18047.4688,-18036.6307,-378195.6087,0.0,0.0,0.0,0.0,2.3043,13.8696,0.0
mechanic_ids,interrupt_skip_count,25,thief,Thief,23,0,0.0,10.8381,18047.4688,-18036.6307,-378195.6087,0.0,0.0,0.0,0.0,2.3043,13.8696,0.0
mechanic_ids,interrupt_skip_count,25,blade_dancer,Blade Dancer,23,0,0.0,18.3701,18047.4688,-18029.0987,-377889.087,0.0,0.0,0.0,0.0,9.3913,0.0,0.0
mechanic_ids,stun_duration_ms,25,blade_dancer,Blade Dancer,23,0,0.0,18.3701,18047.4688,-18029.0987,-377889.087,0.0,0.0,0.0,0.0,9.3913,0.0,0.0
mechanic_ids,interrupt_skip_count,25,assassin,Assassin,23,0,0.0,22.3346,18047.4688,-18025.1341,-377736.5217,0.0,0.0,0.0,0.0,2.4783,6.2609,0.0
mechanic_ids,stun_duration_ms,25,assassin,Assassin,23,0,0.0,22.3346,18047.4688,-18025.1341,-377736.5217,0.0,0.0,0.0,0.0,2.4783,6.2609,0.0
mechanic_ids,interrupt_skip_count,25,shadow,Shadow,23,0,0.0,25.0866,18047.4688,-18022.3822,-377614.1304,0.0,0.0,0.0,0.0,5.1739,0.0,0.0
mechanic_ids,stun_duration_ms,25,shadow,Shadow,23,0,0.0,25.0866,18047.4688,-18022.3822,-377614.1304,0.0,0.0,0.0,0.0,5.1739,0.0,0.0
mechanic_ids,cleanse_threshold,25,blade_dancer,Blade Dancer,42,0,0.0,20.1638,17927.32,-17907.1562,-379049.0952,0.0,0.0,0.0,0.0,11.0714,0.0,0.0
mechanic_ids,slow,25,blade_dancer,Blade Dancer,42,0,0.0,20.1638,17927.32,-17907.1562,-379049.0952,0.0,0.0,0.0,0.0,11.0714,0.0,0.0
mechanic_ids,cleanse_threshold,25,thief,Thief,42,0,0.0,20.3832,17927.32,-17906.9368,-379016.6905,0.0,0.0,0.0,0.0,5.1429,7.5952,0.0
mechanic_ids,slow,25,thief,Thief,42,0,0.0,20.3832,17927.32,-17906.9368,-379016.6905,0.0,0.0,0.0,0.0,5.1429,7.5952,0.0
mechanic_ids,slow,25,assassin,Assassin,42,0,0.0,22.6051,17927.32,-17904.7148,-378947.5238,0.0,0.0,0.0,0.0,3.9286,3.4286,0.0
mechanic_ids,cleanse_threshold,25,assassin,Assassin,42,0,0.0,22.6051,17927.32,-17904.7148,-378947.5238,0.0,0.0,0.0,0.0,3.9286,3.4286,0.0
mechanic_ids,cleanse_threshold,25,shadow,Shadow,42,0,0.0,25.2791,17927.32,-17902.0409,-378827.1667,0.0,0.0,0.0,0.0,6.1905,0.0,0.0
mechanic_ids,slow,25,shadow,Shadow,42,0,0.0,25.2791,17927.32,-17902.0409,-378827.1667,0.0,0.0,0.0,0.0,6.1905,0.0,0.0
mechanic_ids,crit_negation,24,thief,Thief,23,0,0.0,9.4791,17906.0973,-17896.6182,-235760.2174,391.3829,0.0,169.02,0.0,0.0,0.0,0.0
mechanic_ids,armor,24,thief,Thief,23,0,0.0,9.4791,17906.0973,-17896.6182,-235760.2174,391.3829,0.0,169.02,0.0,0.0,0.0,0.0
mechanic_ids,block,24,thief,Thief,23,0,0.0,9.4791,17906.0973,-17896.6182,-235760.2174,391.3829,0.0,169.02,0.0,0.0,0.0,0.0
mechanic_ids,block,24,blade_dancer,Blade Dancer,23,0,0.0,15.9625,17906.0973,-17890.1349,-235488.7391,578.9792,0.0,223.7165,0.0,0.0,0.0,0.0
mechanic_ids,armor,24,blade_dancer,Blade Dancer,23,0,0.0,15.9625,17906.0973,-17890.1349,-235488.7391,578.9792,0.0,223.7165,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,24,blade_dancer,Blade Dancer,23,0,0.0,15.9625,17906.0973,-17890.1349,-235488.7391,578.9792,0.0,223.7165,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,24,shadow,Shadow,23,0,0.0,17.9322,17906.0973,-17888.1652,-235419.6522,333.3907,0.0,171.0567,0.0,0.0,0.0,0.0
mechanic_ids,armor,24,shadow,Shadow,23,0,0.0,17.9322,17906.0973,-17888.1652,-235419.6522,333.3907,0.0,171.0567,0.0,0.0,0.0,0.0
mechanic_ids,block,24,shadow,Shadow,23,0,0.0,17.9322,17906.0973,-17888.1652,-235419.6522,333.3907,0.0,171.0567,0.0,0.0,0.0,0.0
mechanic_ids,block,24,assassin,Assassin,23,0,0.0,39.4627,17906.0973,-17866.6347,-234551.4348,210.8825,0.0,109.3383,0.0,0.0,0.0,0.0
mechanic_ids,armor,24,assassin,Assassin,23,0,0.0,39.4627,17906.0973,-17866.6347,-234551.4348,210.8825,0.0,109.3383,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,24,assassin,Assassin,23,0,0.0,39.4627,17906.0973,-17866.6347,-234551.4348,210.8825,0.0,109.3383,0.0,0.0,0.0,0.0
mechanic_ids,absorb,24,assassin,Assassin,16,0,0.0,22.6533,17649.9717,-17627.3184,-397817.25,0.0,324.875,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,24,shadow,Shadow,16,0,0.0,32.8362,17649.9717,-17617.1355,-397347.8125,0.0,195.7394,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,24,blade_dancer,Blade Dancer,16,0,0.0,39.7684,17649.9717,-17610.2032,-397034.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,24,thief,Thief,16,0,0.0,40.059,17649.9717,-17609.9127,-397031.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,poison_resistance,24,assassin,Assassin,39,0,0.0,22.142,16288.2779,-16266.1359,-363176.2051,0.0,133.2821,0.0,0.0,3.5897,0.0,0.0
mechanic_ids,suppress,24,assassin,Assassin,39,0,0.0,22.142,16288.2779,-16266.1359,-363176.2051,0.0,133.2821,0.0,0.0,3.5897,0.0,0.0
mechanic_ids,poison_resistance,24,shadow,Shadow,39,0,0.0,28.14,16288.2779,-16260.1379,-362900.4359,0.0,80.3033,0.0,0.0,4.5128,0.0,0.0
mechanic_ids,suppress,24,shadow,Shadow,39,0,0.0,28.14,16288.2779,-16260.1379,-362900.4359,0.0,80.3033,0.0,0.0,4.5128,0.0,0.0
mechanic_ids,poison_resistance,24,blade_dancer,Blade Dancer,39,0,0.0,29.5384,16288.2779,-16258.7396,-362841.1795,0.0,0.0,0.0,0.0,8.0513,0.0,0.0
mechanic_ids,suppress,24,blade_dancer,Blade Dancer,39,0,0.0,29.5384,16288.2779,-16258.7396,-362841.1795,0.0,0.0,0.0,0.0,8.0513,0.0,0.0
mechanic_ids,suppress,24,thief,Thief,39,0,0.0,35.2128,16288.2779,-16253.0651,-362571.9744,0.0,0.0,0.0,0.0,5.4103,0.0,0.0
mechanic_ids,poison_resistance,24,thief,Thief,39,0,0.0,35.2128,16288.2779,-16253.0651,-362571.9744,0.0,0.0,0.0,0.0,5.4103,0.0,0.0
mechanic_ids,stun_duration_ms,24,thief,Thief,18,0,0.0,10.1594,15993.1383,-15982.9788,-358595.9444,0.0,0.0,0.0,0.0,2.5556,15.1111,0.0
mechanic_ids,interrupt_skip_count,24,thief,Thief,18,0,0.0,10.1594,15993.1383,-15982.9788,-358595.9444,0.0,0.0,0.0,0.0,2.5556,15.1111,0.0
mechanic_ids,stun_duration_ms,24,blade_dancer,Blade Dancer,18,0,0.0,19.2841,15993.1383,-15973.8542,-358197.2222,0.0,0.0,0.0,0.0,10.6667,0.0,0.0
mechanic_ids,interrupt_skip_count,24,blade_dancer,Blade Dancer,18,0,0.0,19.2841,15993.1383,-15973.8542,-358197.2222,0.0,0.0,0.0,0.0,10.6667,0.0,0.0
mechanic_ids,interrupt_skip_count,24,assassin,Assassin,18,0,0.0,22.1955,15993.1383,-15970.9428,-358078.0556,0.0,0.0,0.0,0.0,2.7778,6.7778,0.0
mechanic_ids,stun_duration_ms,24,assassin,Assassin,18,0,0.0,22.1955,15993.1383,-15970.9428,-358078.0556,0.0,0.0,0.0,0.0,2.7778,6.7778,0.0
mechanic_ids,interrupt_skip_count,24,shadow,Shadow,18,0,0.0,24.8117,15993.1383,-15968.3265,-357953.3889,0.0,0.0,0.0,0.0,5.8889,0.0,0.0
mechanic_ids,stun_duration_ms,24,shadow,Shadow,18,0,0.0,24.8117,15993.1383,-15968.3265,-357953.3889,0.0,0.0,0.0,0.0,5.8889,0.0,0.0
mechanic_ids,slow,24,blade_dancer,Blade Dancer,41,0,0.0,21.0443,15627.3118,-15606.2675,-347458.5122,0.0,0.0,0.0,0.0,12.3415,0.0,0.0
mechanic_ids,cleanse_threshold,24,blade_dancer,Blade Dancer,41,0,0.0,21.0443,15627.3118,-15606.2675,-347458.5122,0.0,0.0,0.0,0.0,12.3415,0.0,0.0
mechanic_ids,slow,24,assassin,Assassin,41,0,0.0,21.9659,15627.3118,-15605.3458,-347419.5366,0.0,0.0,0.0,0.0,4.6341,2.9756,0.0
mechanic_ids,cleanse_threshold,24,assassin,Assassin,41,0,0.0,21.9659,15627.3118,-15605.3458,-347419.5366,0.0,0.0,0.0,0.0,4.6341,2.9756,0.0
mechanic_ids,cleanse_threshold,24,thief,Thief,41,0,0.0,22.3226,15627.3118,-15604.9892,-347378.7317,0.0,0.0,0.0,0.0,6.2683,6.6341,0.0
mechanic_ids,slow,24,thief,Thief,41,0,0.0,22.3226,15627.3118,-15604.9892,-347378.7317,0.0,0.0,0.0,0.0,6.2683,6.6341,0.0
mechanic_ids,cleanse_threshold,24,shadow,Shadow,41,0,0.0,24.8462,15627.3118,-15602.4656,-347285.6829,0.0,0.0,0.0,0.0,6.878,0.0,0.0
mechanic_ids,slow,24,shadow,Shadow,41,0,0.0,24.8462,15627.3118,-15602.4656,-347285.6829,0.0,0.0,0.0,0.0,6.878,0.0,0.0
mechanic_ids,absorb,23,assassin,Assassin,17,0,0.0,20.4274,15382.0228,-15361.5955,-368215.9412,0.0,435.4118,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,23,shadow,Shadow,17,0,0.0,33.1495,15382.0228,-15348.8734,-367590.4706,0.0,213.1388,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,23,blade_dancer,Blade Dancer,17,0,0.0,39.6008,15382.0228,-15342.422,-367270.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,absorb,23,thief,Thief,17,0,0.0,39.941,15382.0228,-15342.0819,-367272.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanic_ids,block,23,thief,Thief,18,0,0.0,9.4412,15237.0655,-15227.6243,-234045.8889,480.3647,0.0,212.2352,0.0,0.0,0.0,0.0
mechanic_ids,armor,23,thief,Thief,18,0,0.0,9.4412,15237.0655,-15227.6243,-234045.8889,480.3647,0.0,212.2352,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,23,thief,Thief,18,0,0.0,9.4412,15237.0655,-15227.6243,-234045.8889,480.3647,0.0,212.2352,0.0,0.0,0.0,0.0
mechanic_ids,block,23,blade_dancer,Blade Dancer,18,0,0.0,17.0659,15237.0655,-15219.9996,-233678.0556,720.5718,0.0,296.3114,0.0,0.0,0.0,0.0
mechanic_ids,armor,23,blade_dancer,Blade Dancer,18,0,0.0,17.0659,15237.0655,-15219.9996,-233678.0556,720.5718,0.0,296.3114,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,23,blade_dancer,Blade Dancer,18,0,0.0,17.0659,15237.0655,-15219.9996,-233678.0556,720.5718,0.0,296.3114,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,23,shadow,Shadow,18,0,0.0,18.0296,15237.0655,-15219.036,-233633.9444,412.5457,0.0,162.5246,0.0,0.0,0.0,0.0
mechanic_ids,armor,23,shadow,Shadow,18,0,0.0,18.0296,15237.0655,-15219.036,-233633.9444,412.5457,0.0,162.5246,0.0,0.0,0.0,0.0
mechanic_ids,block,23,shadow,Shadow,18,0,0.0,18.0296,15237.0655,-15219.036,-233633.9444,412.5457,0.0,162.5246,0.0,0.0,0.0,0.0
mechanic_ids,crit_negation,23,assassin,Assassin,18,0,0.0,39.5554,15237.0655,-15197.5101,-232613.2222,260.0173,0.0,118.4188,0.0,0.0,0.0,0.0
mechanic_ids,block,23,assassin,Assassin,18,0,0.0,39.5554,15237.0655,-15197.5101,-232613.2222,260.0173,0.0,118.4188,0.0,0.0,0.0,0.0
mechanic_ids,armor,23,assassin,Assassin,18,0,0.0,39.5554,15237.0655,-15197.5101,-232613.2222,260.0173,0.0,118.4188,0.0,0.0,0.0,0.0
mechanic_ids,poison_resistance,23,assassin,Assassin,38,0,0.0,21.0527,13941.8258,-13920.7731,-315414.8158,0.0,194.7895,0.0,0.0,3.3421,0.0,0.0
mechanic_ids,suppress,23,assassin,Assassin,38,0,0.0,21.0527,13941.8258,-13920.7731,-315414.8158,0.0,194.7895,0.0,0.0,3.3421,0.0,0.0
mechanic_ids,poison_resistance,23,shadow,Shadow,38,0,0.0,28.8619,13941.8258,-13912.9639,-315035.5526,0.0,95.3516,0.0,0.0,4.3421,0.0,0.0
mechanic_ids,suppress,23,shadow,Shadow,38,0,0.0,28.8619,13941.8258,-13912.9639,-315035.5526,0.0,95.3516,0.0,0.0,4.3421,0.0,0.0
mechanic_ids,poison_resistance,23,blade_dancer,Blade Dancer,38,0,0.0,29.3882,13941.8258,-13912.4376,-314993.9211,0.0,0.0,0.0,0.0,7.3158,0.0,0.0
mechanic_ids,suppress,23,blade_dancer,Blade Dancer,38,0,0.0,29.3882,13941.8258,-13912.4376,-314993.9211,0.0,0.0,0.0,0.0,7.3158,0.0,0.0
mechanic_ids,suppress,23,thief,Thief,38,0,0.0,35.4977,13941.8258,-13906.328,-314724.4737,0.0,0.0,0.0,0.0,5.0526,0.0,0.0
mechanic_ids,poison_resistance,23,thief,Thief,38,0,0.0,35.4977,13941.8258,-13906.328,-314724.4737,0.0,0.0,0.0,0.0,5.0526,0.0,0.0
mechanic_ids,stun_duration_ms,23,thief,Thief,24,0,0.0,10.2142,13208.8569,-13198.6426,-295314.3333,0.0,0.0,0.0,0.0,2.6667,14.9167,0.0
mechanic_ids,interrupt_skip_count,23,thief,Thief,24,0,0.0,10.2142,13208.8569,-13198.6426,-295314.3333,0.0,0.0,0.0,0.0,2.6667,14.9167,0.0
mechanic_ids,stun_duration_ms,23,blade_dancer,Blade Dancer,24,0,0.0,17.9745,13208.8569,-13190.8824,-294968.7083,0.0,0.0,0.0,0.0,10.2917,0.0,0.0
mechanic_ids,interrupt_skip_count,23,blade_dancer,Blade Dancer,24,0,0.0,17.9745,13208.8569,-13190.8824,-294968.7083,0.0,0.0,0.0,0.0,10.2917,0.0,0.0
mechanic_ids,stun_duration_ms,23,assassin,Assassin,24,0,0.0,22.6681,13208.8569,-13186.1887,-294758.625,0.0,0.0,0.0,0.0,2.7083,6.625,0.0
mechanic_ids,interrupt_skip_count,23,assassin,Assassin,24,0,0.0,22.6681,13208.8569,-13186.1887,-294758.625,0.0,0.0,0.0,0.0,2.7083,6.625,0.0
mechanic_ids,interrupt_skip_count,23,shadow,Shadow,24,0,0.0,24.7506,13208.8569,-13184.1063,-294661.0417,0.0,0.0,0.0,0.0,5.9583,0.0,0.0
mechanic_ids,stun_duration_ms,23,shadow,Shadow,24,0,0.0,24.7506,13208.8569,-13184.1063,-294661.0417,0.0,0.0,0.0,0.0,5.9583,0.0,0.0
mechanic_ids,cleanse_threshold,23,blade_dancer,Blade Dancer,45,0,0.0,19.4428,13006.8346,-12987.3918,-284565.0444,0.0,0.0,0.0,0.0,11.6667,0.0,0.0
mechanic_ids,slow,23,blade_dancer,Blade Dancer,45,0,0.0,19.4428,13006.8346,-12987.3918,-284565.0444,0.0,0.0,0.0,0.0,11.6667,0.0,0.0
